"结果来源","接收时间","状态","来源设备","源IP归属地","源IP","源端口","目的IP归属地","目的IP","目的端口","协议","动作","原始日志"
"当前日志","2026-05-16T01:41:34.030416158Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","20421","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:20421, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030415060Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","25711","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:25711, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030414043Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","3141","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:3141, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030413033Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","21020","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:21020, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030412018Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","31745","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:31745, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030410938Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","52803","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:52803, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030387238Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","57089","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:57089, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030386318Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","57857","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:57857, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030385245Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","48260","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:48260, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030373619Z","parsed","localhost / 历史导入","亚太","2.55.80.6","54213","公网","211.93.49.88","49059","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.6, 源端口:54213, 目的IP:211.93.49.88, 目的端口:49059, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:54213"
"当前日志","2026-05-16T01:41:34.030367311Z","parsed","localhost / 历史导入","亚太","2.55.85.150","52737","大洋洲","180.97.214.183","2048","ICMP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.85.150, 源端口:52737, 目的IP:180.97.214.183, 目的端口:2048, 协议:1, 转换后的IP:58.216.48.6, 转换后的端口:52737"
"当前日志","2026-05-16T01:41:34.030366326Z","parsed","localhost / 历史导入","亚太","2.55.81.221","50904","公网","211.140.227.233","7680","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.221, 源端口:50904, 目的IP:211.140.227.233, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:50904"
"当前日志","2026-05-16T01:41:34.030365363Z","parsed","localhost / 历史导入","-","192.168.12.12","43584","欧洲","124.237.208.37","80","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:192.168.12.12, 源端口:43584, 目的IP:124.237.208.37, 目的端口:80, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:43584"
"当前日志","2026-05-16T01:41:34.030364343Z","parsed","localhost / 历史导入","亚太","2.55.80.118","52038","欧洲","114.114.114.114","53","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.118, 源端口:52038, 目的IP:114.114.114.114, 目的端口:53, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:52038"
"当前日志","2026-05-16T01:41:34.030363350Z","parsed","localhost / 历史导入","亚太","2.55.81.29","50314","欧洲","114.254.90.175","62413","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.29, 源端口:50314, 目的IP:114.254.90.175, 目的端口:62413, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:50314"
"当前日志","2026-05-16T01:41:34.030362413Z","parsed","localhost / 历史导入","亚太","2.55.81.29","60857","欧洲","114.254.90.175","7680","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.29, 源端口:60857, 目的IP:114.254.90.175, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:60857"
"当前日志","2026-05-16T01:41:34.030361407Z","parsed","localhost / 历史导入","亚太","2.55.81.95","45636","公网","202.118.1.130","123","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.95, 源端口:45636, 目的IP:202.118.1.130, 目的端口:123, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:45636"
"当前日志","2026-05-16T01:41:34.030360389Z","parsed","localhost / 历史导入","亚太","2.55.81.71","61824","北美","58.220.65.31","443","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.71, 源端口:61824, 目的IP:58.220.65.31, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:61824"
"当前日志","2026-05-16T01:41:34.030359380Z","parsed","localhost / 历史导入","亚太","2.55.81.71","60046","欧洲","114.114.114.114","53","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.71, 源端口:60046, 目的IP:114.114.114.114, 目的端口:53, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:60046"
"当前日志","2026-05-16T01:41:34.030358397Z","parsed","localhost / 历史导入","亚太","2.55.81.29","50314","亚太","36.33.120.48","37503","UDP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.29, 源端口:50314, 目的IP:36.33.120.48, 目的端口:37503, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:50314"
"当前日志","2026-05-16T01:41:34.030357384Z","parsed","localhost / 历史导入","亚太","2.55.81.29","60856","亚太","36.33.120.48","7680","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.29, 源端口:60856, 目的IP:36.33.120.48, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:60856"
"当前日志","2026-05-16T01:41:34.030356379Z","parsed","localhost / 历史导入","亚太","2.55.81.7","58026","大洋洲","183.154.7.199","7680","TCP","snat","Apr 23 20:09:52 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.7, 源端口:58026, 目的IP:183.154.7.199, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:58026"
"当前日志","2026-05-16T01:41:34.030355277Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.221, 源端口:50714, 目的IP:192.168.244.100, 目的端口:4430, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030354109Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.80.154, 源端口:63747, 目的IP:192.168.244.100, 目的端口:4430, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030352789Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.98, 源端口:12313, 目的IP:192.168.1.11, 目的端口:7680, 应用类型:Other, 应用名称:Other, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030347156Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.100, 源端口:22128, 目的IP:58.220.72.135, 目的端口:80, 应用类型:访问网站, 应用名称:HTTP_GET, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030345923Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.60, 源端口:58543, 目的IP:114.114.114.114, 目的端口:53, 应用类型:DNS, 应用名称:DNS协议, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030344683Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.54, 源端口:49596, 目的IP:192.168.244.57, 目的端口:8097, 应用类型:Other, 应用名称:Other, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030343498Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.85.110, 源端口:57669, 目的IP:192.168.244.100, 目的端口:4430, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030342278Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.250, 源端口:60544, 目的IP:216.239.34.223, 目的端口:443, 应用类型:Other, 应用名称:Other, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030341005Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.39, 源端口:50505, 目的IP:192.168.1.100, 目的端口:7680, 应用类型:Other, 应用名称:Other, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030339775Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.15, 源端口:52120, 目的IP:114.114.114.114, 目的端口:53, 应用类型:DNS, 应用名称:DNS协议, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030338530Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.132, 源端口:53524, 目的IP:192.168.244.100, 目的端口:4430, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030337162Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:192.168.244.100, 源端口:8, 目的IP:121.32.254.196, 目的端口:0, 应用类型:网络协议, 应用名称:ICMP, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030335869Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.69, 源端口:64550, 目的IP:192.168.1.200, 目的端口:6690, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030334569Z","failed","localhost / 历史导入","-","-","-","-","-","-","-","-","Apr 23 20:09:21 localhost fwlog: 日志类型:服务控制或应用控制, 策略名称:-, 用户:(null), 源IP:2.55.81.157, 源端口:61146, 目的IP:192.168.1.200, 目的端口:6690, 应用类型:网络协议, 应用名称:SSL, 系统动作:允许"
"当前日志","2026-05-16T01:41:34.030333257Z","parsed","localhost / 历史导入","亚太","2.55.81.130","60507","欧洲","114.114.115.115","53","UDP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.130, 源端口:60507, 目的IP:114.114.115.115, 目的端口:53, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:60507"
"当前日志","2026-05-16T01:41:34.030332215Z","parsed","localhost / 历史导入","亚太","2.55.80.214","51460","大洋洲","182.143.147.151","7680","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.214, 源端口:51460, 目的IP:182.143.147.151, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:51460"
"当前日志","2026-05-16T01:41:34.030331180Z","parsed","localhost / 历史导入","-","172.23.1.182","54942","欧洲","123.180.156.135","443","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:172.23.1.182, 源端口:54942, 目的IP:123.180.156.135, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:54942"
"当前日志","2026-05-16T01:41:34.030324414Z","parsed","localhost / 历史导入","亚太","2.55.85.84","15819","大洋洲","180.102.147.237","2930","UDP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.85.84, 源端口:15819, 目的IP:180.102.147.237, 目的端口:2930, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:15819"
"当前日志","2026-05-16T01:41:34.030323358Z","parsed","localhost / 历史导入","-","192.168.8.110","55057","亚太","17.173.65.28","443","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:192.168.8.110, 源端口:55057, 目的IP:17.173.65.28, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:55057"
"当前日志","2026-05-16T01:41:34.030322363Z","parsed","localhost / 历史导入","亚太","2.55.81.54","49814","公网","223.11.16.88","7680","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.54, 源端口:49814, 目的IP:223.11.16.88, 目的端口:7680, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:49814"
"当前日志","2026-05-16T01:41:34.030302046Z","parsed","localhost / 历史导入","亚太","2.55.80.158","62660","欧洲","111.7.73.207","80","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.158, 源端口:62660, 目的IP:111.7.73.207, 目的端口:80, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:62660"
"当前日志","2026-05-16T01:41:34.030301004Z","parsed","localhost / 历史导入","亚太","2.55.81.245","49711","欧洲","101.89.49.42","443","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.81.245, 源端口:49711, 目的IP:101.89.49.42, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:49711"
"当前日志","2026-05-16T01:41:34.030300019Z","parsed","localhost / 历史导入","亚太","2.55.80.66","61612","大洋洲","180.102.111.154","443","UDP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.66, 源端口:61612, 目的IP:180.102.111.154, 目的端口:443, 协议:17, 转换后的IP:58.216.48.6, 转换后的端口:61612"
"当前日志","2026-05-16T01:41:34.030298959Z","parsed","localhost / 历史导入","-","192.168.8.110","55058","亚太","17.173.65.26","443","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:192.168.8.110, 源端口:55058, 目的IP:17.173.65.26, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:55058"
"当前日志","2026-05-16T01:41:34.030297796Z","parsed","localhost / 历史导入","亚太","2.55.80.170","39891","欧洲","117.24.48.44","26881","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.80.170, 源端口:39891, 目的IP:117.24.48.44, 目的端口:26881, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:39891"
"当前日志","2026-05-16T01:41:34.030229877Z","parsed","localhost / 历史导入","-","172.23.1.157","50313","亚太","36.159.103.131","443","TCP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:172.23.1.157, 源端口:50313, 目的IP:36.159.103.131, 目的端口:443, 协议:6, 转换后的IP:58.216.48.6, 转换后的端口:50313"
"当前日志","2026-05-16T01:41:34.030228889Z","parsed","localhost / 历史导入","亚太","2.55.85.150","52737","欧洲","114.230.138.92","2048","ICMP","snat","Apr 23 20:09:21 localhost nat: 日志类型:NAT日志, NAT类型:snat, 源IP:2.55.85.150, 源端口:52737, 目的IP:114.230.138.92, 目的端口:2048, 协议:1, 转换后的IP:58.216.48.6, 转换后的端口:52737"
